"id","line","code","name","hex","rgb","cmyk"
"6053","winsorPromarker","M647","Cerise","C76192","199,97,146","0.00,26.63,51.26,21.96"
"6054","winsorPromarker","R365","Hot Pink","D5276A","213,39,106","0.00,50.23,81.69,16.47"
"6055","winsorPromarker","M865","Magenta","DF0069","223,0,105","0.00,52.91,100.00,12.55"
"6056","winsorPromarker","R156","Carmine","E93A7C","233,58,124","0.00,46.78,75.11,8.63"
"6057","winsorPromarker","R327","Dusky Rose","CA88A1","202,136,161","0.00,20.30,32.67,20.78"
"6058","winsorPromarker","M328","Pink Carnation","F6BEDD","246,190,221","0.00,10.16,22.76,3.53"
"6059","winsorPromarker","M137","Fuchsia Pink","E499CD","228,153,205","0.00,10.09,32.89,10.59"
"6060","winsorPromarker","V715","Slate","634566","99,69,102","2.94,0.00,32.35,60.00"
"6061","winsorPromarker","V626","Amethyst","CC83D6","204,131,214","4.67,0.00,38.79,16.08"
"6062","winsorPromarker","V245","Violet","6C61BA","108,97,186","41.94,0.00,47.85,27.06"
"6063","winsorPromarker","V546","Purple","B14DBA","177,77,186","4.84,0.00,58.60,27.06"
"6064","winsorPromarker","V865","Mulberry","BB299F","187,41,159","0.00,14.97,78.07,26.67"
"6065","winsorPromarker","V735","Plum","8C248C","140,36,140","0.00,0.00,74.29,45.10"
"6066","winsorPromarker","V524","Aubergine","4F2152","79,33,82","3.66,0.00,59.76,67.84"
"6067","winsorPromarker","V518","Lavender","E6D2F1","230,210,241","4.56,0.00,12.86,5.49"
"6068","winsorPromarker","V528","Orchid","E5BAED","229,186,237","3.38,0.00,21.52,7.06"
"6069","winsorPromarker","V327","Lilac","B1A1C8","177,161,200","11.50,0.00,19.50,21.57"
"6070","winsorPromarker","V127","Bluebell","ACAFE4","172,175,228","24.56,0.00,23.25,10.59"
"6071","winsorPromarker","V464","Prussian","5D31A4","93,49,164","43.29,0.00,70.12,35.69"
"6072","winsorPromarker","B528","Blue Pearl","CCD6F2","204,214,242","15.70,0.00,11.57,5.10"
"6073","winsorPromarker","B617","Cornflower","AEBEE0","174,190,224","22.32,0.00,15.18,12.16"
"6074","winsorPromarker","B637","Cobalt Blue","87A3D7","135,163,215","37.21,0.00,24.19,15.69"
"6075","winsorPromarker","B736","China Blue","768EC6","118,142,198","40.40,0.00,28.28,22.35"
"6076","winsorPromarker","B624","Midnight Blue","4F5A7A","79,90,122","35.25,0.00,26.23,52.16"
"6077","winsorPromarker","V234","Indigo Blue","092D5A","9,45,90","90.00,0.00,50.00,64.71"
"6078","winsorPromarker","V264","Royal Blue","2C4697","44,70,151","70.86,0.00,53.64,40.78"
"6079","winsorPromarker","B555","True Blue","0F72B6","15,114,182","91.76,0.00,37.36,28.63"
"6080","winsorPromarker","B346","Azure","218AC4","33,138,196","83.16,0.00,29.59,23.14"
"6081","winsorPromarker","B137","Sky Blue","7EC2E3","126,194,227","44.49,0.00,14.54,10.98"
"6082","winsorPromarker","C847","Cyan","00A2D3","0,162,211","100.00,0.00,23.22,17.25"
"6083","winsorPromarker","C719","Pastel Blue","E3EDF7","227,237,247","8.10,0.00,4.05,3.14"
"6084","winsorPromarker","B119","Powder Blue","D7E5F7","215,229,247","12.96,0.00,7.29,3.14"
"6085","winsorPromarker","B138","Arctic Blue","B6DCF0","182,220,240","24.17,0.00,8.33,5.88"
"6086","winsorPromarker","C917","Denim Blue","95C0D0","149,192,208","28.37,0.00,7.69,18.43"
"6087","winsorPromarker","B146","Aegean","008CB2","0,140,178","100.00,0.00,21.35,30.20"
"6088","winsorPromarker","B445","French Navy","006FA8","0,111,168","100.00,0.00,33.93,34.12"
"6089","winsorPromarker","C429","Cool Aqua","DEF2FA","222,242,250","11.20,0.00,3.20,1.96"
"6090","winsorPromarker","C528","Duck Egg","98D7E1","152,215,225","32.44,0.00,4.44,11.76"
"6091","winsorPromarker","C247","Turquoise","41B6BC","65,182,188","65.43,0.00,3.19,26.27"
"6092","winsorPromarker","C446","Marine","398F90","57,143,144","60.42,0.00,0.69,43.53"
"6093","winsorPromarker","C824","Petrol Blue","216477","33,100,119","72.27,0.00,15.97,53.33"
"6094","winsorPromarker","G724","Holly","005C55","0,92,85","100.00,7.61,0.00,63.92"
"6095","winsorPromarker","G635","Pine","477747","71,119,71","40.34,40.34,0.00,53.33"
"6096","winsorPromarker","G657","Emerald","4ABF81","74,191,129","61.26,32.46,0.00,25.10"
"6097","winsorPromarker","G847","Green","00A889","0,168,137","100.00,18.45,0.00,34.12"
"6098","winsorPromarker","G756","Lush Green","00854D","0,133,77","100.00,42.11,0.00,47.84"
"6099","winsorPromarker","G829","Pastel Green","D8F7EF","216,247,239","12.55,3.24,0.00,3.14"
"6100","winsorPromarker","G817","Soft Green","A3DFD1","163,223,209","26.91,6.28,0.00,12.55"
"6101","winsorPromarker","G637","Mint Green","87DDB1","135,221,177","38.91,19.91,0.00,13.33"
"6102","winsorPromarker","G457","Grass","82D254","130,210,84","38.10,60.00,0.00,17.65"
"6103","winsorPromarker","G356","Forest Green","5EA000","94,160,0","41.25,100.00,0.00,37.25"
"6104","winsorPromarker","G619","Tea Green","DFE5E0","223,229,224","2.62,2.18,0.00,10.20"
"6105","winsorPromarker","G917","Grey Green","99A8A8","153,168,168","8.93,0.00,0.00,34.12"
"6106","winsorPromarker","G339","Meadow Green","E1F7CA","225,247,202","8.91,18.22,0.00,3.14"
"6107","winsorPromarker","G338","Apple","BCE576","188,229,118","17.90,48.47,0.00,10.20"
"6108","winsorPromarker","G258","Leaf Green","B7DD4A","183,221,74","17.19,66.52,0.00,13.33"
"6109","winsorPromarker","G267","Bright Green","8ECB09","142,203,9","30.05,95.57,0.00,20.39"
"6110","winsorPromarker","G159","Lime Zest","F4F292","244,242,146","0.00,40.16,0.82,4.31"
"6111","winsorPromarker","G178","Lime Green","DCE01A","220,224,26","1.79,88.39,0.00,12.16"
"6112","winsorPromarker","Y635","Pear Green","C7C603","199,198,3","0.00,98.49,0.50,21.96"
"6113","winsorPromarker","G136","Marsh Green","B5B662","181,182,98","0.55,46.15,0.00,28.63"
"6114","winsorPromarker","Y724","Olive Green","938D43","147,141,67","0.00,54.42,4.08,42.35"
"6115","winsorPromarker","Y334","Moss","BCAD00","188,173,0","0.00,100.00,7.98,26.27"
"6116","winsorPromarker","Y717","Pastel Beige","EEE9CC","238,233,204","0.00,14.29,2.10,6.67"
"6117","winsorPromarker","Y616","Khaki","CBC5A6","203,197,166","0.00,18.23,2.96,20.39"
"6118","winsorPromarker","O928","Sandstone","E1C698","225,198,152","0.00,32.44,12.00,11.76"
"6119","winsorPromarker","O727","Caramel","C49F6D","196,159,109","0.00,44.39,18.88,23.14"
"6120","winsorPromarker","O535","Cocoa","A9743D","169,116,61","0.00,63.91,31.36,33.73"
"6121","winsorPromarker","O615","Umber","745C43","116,92,67","0.00,42.24,20.69,54.51"
"6122","winsorPromarker","O427","Cinnamon","D8A87B","216,168,123","0.00,43.06,22.22,15.29"
"6123","winsorPromarker","O646","Raw Sienna","C97300","201,115,0","0.00,100.00,42.79,21.18"
"6124","winsorPromarker","O528","Tan","EAB9A2","234,185,162","0.00,30.77,20.94,8.24"
"6125","winsorPromarker","O335","Terracotta","B14B18","177,75,24","0.00,86.44,57.63,30.59"
"6126","winsorPromarker","R646","Burnt Umber","A14A31","161,74,49","0.00,69.57,54.04,36.86"
"6127","winsorPromarker","R934","Chestnut","99412C","153,65,44","0.00,71.24,57.52,40.00"
"6128","winsorPromarker","O225","Henna","793212","121,50,18","0.00,85.12,58.68,52.55"
"6129","winsorPromarker","O124","Walnut","71321D","113,50,29","0.00,74.34,55.75,55.69"
"6130","winsorPromarker","O324","Burnt Sienna","7C431C","124,67,28","0.00,77.42,45.97,51.37"
"6131","winsorPromarker","R215","Shale","855E61","133,94,97","0.00,27.07,29.32,47.84"
"6132","winsorPromarker","WG08","Warm Grey 1","E6DDD8","230,221,216","0.00,6.09,3.91,9.80"
"6133","winsorPromarker","WG05","Warm Grey 2","C3B0A7","195,176,167","0.00,14.36,9.74,23.53"
"6134","winsorPromarker","WG04","Warm Grey 3","B09C93","176,156,147","0.00,16.48,11.36,30.98"
"6135","winsorPromarker","WG03","Warm Grey 4","958178","149,129,120","0.00,19.46,13.42,41.57"
"6136","winsorPromarker","WG01","Warm Grey 5","5E4E43","94,78,67","0.00,28.72,17.02,63.14"
"6137","winsorPromarker","CG08","Ice Grey 1","E6E4E4","230,228,228","0.00,0.87,0.87,9.80"
"6138","winsorPromarker","CG06","Ice Grey 2","CBCCCE","203,204,206","1.46,0.00,0.97,19.22"
"6139","winsorPromarker","CG05","Ice Grey 3","BAB9BC","186,185,188","1.06,0.00,1.60,26.27"
"6140","winsorPromarker","CG03","Ice Grey 4","838289","131,130,137","4.38,0.00,5.11,46.27"
"6141","winsorPromarker","CG02","Ice Grey 5","65656E","101,101,110","8.18,0.00,8.18,56.86"
"6142","winsorPromarker","NG08","Cool Grey 1","F3F0EE","243,240,238","0.00,2.06,1.23,4.71"
"6143","winsorPromarker","NG06","Cool Grey 2","E0DDD9","224,221,217","0.00,3.13,1.34,12.16"
"6144","winsorPromarker","NG05","Cool Grey 3","D7D3D1","215,211,209","0.00,2.79,1.86,15.69"
"6145","winsorPromarker","NG03","Cool Grey 4","9F9B9B","159,155,155","0.00,2.52,2.52,37.65"
"6146","winsorPromarker","NG01","Cool Grey 5","5B5552","91,85,82","0.00,9.89,6.59,64.31"
"6147","winsorPromarker","XB","Black","2C272B","44,39,43","0.00,2.27,11.36,82.75"
"6148","winsorPromarker","BL","Blender","FFFFFF","255,255,255","0.00,0.00,0.00,0.00"
"6201","winsorBrushmarker","Y828","Soft Lime","FFF8D0","255,248,208","0.00,18.43,2.75,0.00"
"6202","winsorBrushmarker","Y747","Lemon","FCE556","252,229,86","0.00,65.87,9.13,1.18"
"6203","winsorBrushmarker","Y657","Yellow","F8E115","248,225,21","0.00,91.53,9.27,2.75"
"6204","winsorBrushmarker","Y367","Canary","FCD200","252,210,0","0.00,100.00,16.67,1.18"
"6205","winsorBrushmarker","Y156","Sunflower","FDC919","253,201,25","0.00,90.12,20.55,0.78"
"6206","winsorBrushmarker","O819","Almond","FBEDE0","251,237,224","0.00,10.76,5.58,1.57"
"6207","winsorBrushmarker","O729","Blush","FBE5CA","251,229,202","0.00,19.52,8.76,1.57"
"6208","winsorBrushmarker","O555","Gold","FBAF2B","251,175,43","0.00,82.87,30.28,1.57"
"6209","winsorBrushmarker","O567","Amber","F4951D","244,149,29","0.00,88.11,38.93,4.31"
"6210","winsorBrushmarker","O467","Pumpkin","F18001","241,128,1","0.00,99.59,46.89,5.49"
"6211","winsorBrushmarker","O177","Bright Orange","EA4B16","234,75,22","0.00,90.60,67.95,8.24"
"6212","winsorBrushmarker","R946","Burnt Orange","C92C2C","201,44,44","0.00,78.11,78.11,21.18"
"6213","winsorBrushmarker","R576","Lipstick Red","EE4652","238,70,82","0.00,65.55,70.59,6.67"
"6214","winsorBrushmarker","R666","Red","DE2D3F","222,45,63","0.00,71.62,79.73,12.94"
"6215","winsorBrushmarker","R665","Berry Red","CC2D3D","204,45,61","0.00,70.10,77.94,20.00"
"6216","winsorBrushmarker","R455","Ruby","CE2D46","206,45,70","0.00,66.02,78.16,19.22"
"6217","winsorBrushmarker","R735","Firebrick","A1272C","161,39,44","0.00,72.67,75.78,36.86"
"6218","winsorBrushmarker","Y129","Satin","FBE4D6","251,228,214","0.00,14.74,9.16,1.57"
"6219","winsorBrushmarker","O518","Dusky Pink","FDDDC6","253,221,198","0.00,21.74,12.65,0.78"
"6220","winsorBrushmarker","O618","Putty","F6D9CA","246,217,202","0.00,17.89,11.79,3.53"
"6221","winsorBrushmarker","M544","Maroon","9C145A","156,20,90","0.00,42.31,87.18,38.82"
"6222","winsorBrushmarker","R519","Pale Pink","FEDCE7","254,220,231","0.00,9.06,13.39,0.39"
"6223","winsorBrushmarker","M727","Rose Pink","F09EC3","240,158,195","0.00,18.75,34.17,5.88"
"6224","winsorBrushmarker","M647","Cerise","C76192","199,97,146","0.00,26.63,51.26,21.96"
"6225","winsorBrushmarker","M865","Magenta","DF0069","223,0,105","0.00,52.91,100.00,12.55"
"6226","winsorBrushmarker","R156","Carmine","E93A7C","233,58,124","0.00,46.78,75.11,8.63"
"6227","winsorBrushmarker","V718","Pink Pearl","EECCF2","238,204,242","1.65,0.00,15.70,5.10"
"6228","winsorBrushmarker","V746","Wild Orchid","D596C8","213,150,200","0.00,6.10,29.58,16.47"
"6229","winsorBrushmarker","V626","Amethyst","CC83D6","204,131,214","4.67,0.00,38.79,16.08"
"6230","winsorBrushmarker","V546","Purple","B14DBA","177,77,186","4.84,0.00,58.60,27.06"
"6231","winsorBrushmarker","V735","Plum","8C248C","140,36,140","0.00,0.00,74.29,45.10"
"6232","winsorBrushmarker","V327","Lilac","B1A1C8","177,161,200","11.50,0.00,19.50,21.57"
"6233","winsorBrushmarker","B318","Cloud Blue","B7D5EF","183,213,239","23.43,0.00,10.88,6.27"
"6234","winsorBrushmarker","B736","China Blue","768EC6","118,142,198","40.40,0.00,28.28,22.35"
"6235","winsorBrushmarker","V234","Indigo Blue","092D5A","9,45,90","90.00,0.00,50.00,64.71"
"6236","winsorBrushmarker","V264","Royal Blue","2C4697","44,70,151","70.86,0.00,53.64,40.78"
"6237","winsorBrushmarker","B944","Egyptian Blue","4551A5","69,81,165","58.18,0.00,50.91,35.29"
"6238","winsorBrushmarker","B137","Sky Blue","7EC2E3","126,194,227","44.49,0.00,14.54,10.98"
"6239","winsorBrushmarker","C847","Cyan","00A2D3","0,162,211","100.00,0.00,23.22,17.25"
"6240","winsorBrushmarker","B336","Cadet Blue","3C94C5","60,148,197","69.54,0.00,24.87,22.75"
"6241","winsorBrushmarker","C429","Cool Aqua","DEF2FA","222,242,250","11.20,0.00,3.20,1.96"
"6242","winsorBrushmarker","C247","Turquoise","41B6BC","65,182,188","65.43,0.00,3.19,26.27"
"6243","winsorBrushmarker","G956","Ocean Teal","00A996","0,169,150","100.00,11.24,0.00,33.73"
"6244","winsorBrushmarker","C217","Pebble Blue","B8DBD2","184,219,210","15.98,4.11,0.00,14.12"
"6245","winsorBrushmarker","G756","Lush Green","00854D","0,133,77","100.00,42.11,0.00,47.84"
"6246","winsorBrushmarker","G637","Mint Green","87DDB1","135,221,177","38.91,19.91,0.00,13.33"
"6247","winsorBrushmarker","G457","Grass","82D254","130,210,84","38.10,60.00,0.00,17.65"
"6248","winsorBrushmarker","G356","Forest Green","5EA000","94,160,0","41.25,100.00,0.00,37.25"
"6249","winsorBrushmarker","G339","Meadow Green","E1F7CA","225,247,202","8.91,18.22,0.00,3.14"
"6250","winsorBrushmarker","G338","Apple","BCE576","188,229,118","17.90,48.47,0.00,10.20"
"6251","winsorBrushmarker","G267","Bright Green","8ECB09","142,203,9","30.05,95.57,0.00,20.39"
"6252","winsorBrushmarker","G178","Lime Green","DCE01A","220,224,26","1.79,88.39,0.00,12.16"
"6253","winsorBrushmarker","Y217","Champagne","F2E6CC","242,230,204","0.00,15.70,4.96,5.10"
"6254","winsorBrushmarker","O928","Sandstone","E1C698","225,198,152","0.00,32.44,12.00,11.76"
"6255","winsorBrushmarker","O837","Praline","D8B383","216,179,131","0.00,39.35,17.13,15.29"
"6256","winsorBrushmarker","O535","Cocoa","A9743D","169,116,61","0.00,63.91,31.36,33.73"
"6257","winsorBrushmarker","O427","Cinnamon","D8A87B","216,168,123","0.00,43.06,22.22,15.29"
"6258","winsorBrushmarker","O345","Saddle Brown","CA5B17","202,91,23","0.00,88.61,54.95,20.78"
"6259","winsorBrushmarker","O225","Henna","793212","121,50,18","0.00,85.12,58.68,52.55"
"6260","winsorBrushmarker","O324","Burnt Sienna","7C431C","124,67,28","0.00,77.42,45.97,51.37"
"6261","winsorBrushmarker","CG01","Cool Grey 1","F3F0EE","243,240,238","0.00,2.06,1.23,4.71"
"6262","winsorBrushmarker","CG02","Cool Grey 2","E0DDD9","224,221,217","0.00,3.13,1.34,12.16"
"6263","winsorBrushmarker","CG03","Cool Grey 3","D7D3D1","215,211,209","0.00,2.79,1.86,15.69"
"6264","winsorBrushmarker","CG04","Cool Grey 4","9F9B9B","159,155,155","0.00,2.52,2.52,37.65"
"6265","winsorBrushmarker","CG05","Cool Grey 5","5B5552","91,85,82","0.00,9.89,6.59,64.31"
"6266","winsorBrushmarker","WG01","Warm Grey 1","E6DDD8","230,221,216","0.00,6.09,3.91,9.80"
"6267","winsorBrushmarker","WG02","Warm Grey 2","C3B0A7","195,176,167","0.00,14.36,9.74,23.53"
"6268","winsorBrushmarker","WG03","Warm Grey 3","B09C93","176,156,147","0.00,16.48,11.36,30.98"
"6269","winsorBrushmarker","WG04","Warm Grey 4","94837C","148,131,124","0.00,16.22,11.49,41.96"
"6270","winsorBrushmarker","WG05","Warm Grey 5","5E4E43","94,78,67","0.00,28.72,17.02,63.14"
"6271","winsorBrushmarker","XB","Black","2C272B","44,39,43","0.00,2.27,11.36,82.75"
"6272","winsorBrushmarker","BL","Blender","FFFFFF","255,255,255","0.00,0.00,0.00,0.00"
"7001","blickBrush","0","Colorless Blender","FFFFFF","255,255,255","0.00,0.00,0.00,0.00"
"7002","blickBrush","069","Antique","8D7129","141,113,41","0.00,70.92,19.86,44.71"
"7003","blickBrush","092","Antique White","E8DED0","232,222,208","0.00,10.34,4.31,9.02"
"7004","blickBrush","044","Apple Green","71B93E","113,185,62","38.92,66.49,0.00,27.45"
"7005","blickBrush","080","Basic Gray 1","E2E3DA","226,227,218","0.44,3.96,0.00,10.98"
"7006","blickBrush","081","Basic Gray 2","CECEC5","206,206,197","0.00,4.37,0.00,19.22"
"7007","blickBrush","021","Basic Gray 3","B0B1AA","176,177,170","0.56,3.95,0.00,30.59"
"7008","blickBrush","022","Basic Gray 4","969790","150,151,144","0.66,4.64,0.00,40.78"
"7009","blickBrush","082","Basic Gray 5","6D6D65","109,109,101","0.00,7.34,0.00,57.25"
"7010","blickBrush","083","Basic Gray 6","474742","71,71,66","0.00,7.04,0.00,72.16"
"7011","blickBrush","095","Beach","FDE0AA","253,224,170","0.00,32.81,11.46,0.78"
"7012","blickBrush","020","Black","000000","0,0,0","NaN,NaN,NaN,100.00"
"7013","blickBrush","033","Brick Red","930707","147,7,7","0.00,95.24,95.24,42.35"
"7014","blickBrush","035","Bright Blue","035DAA","3,93,170","98.24,0.00,45.29,33.33"
"7015","blickBrush","067","Bright Green","319A5F","49,154,95","68.18,38.31,0.00,39.61"
"7016","blickBrush","072","Burnt Orange","C9720E","201,114,14","0.00,93.03,43.28,21.18"
"7017","blickBrush","096","Butter Cream","FAE4A9","250,228,169","0.00,32.40,8.80,1.96"
"7018","blickBrush","001","Camel","CA9E6F","202,158,111","0.00,45.05,21.78,20.78"
"7019","blickBrush","014","Canary Yellow","FCEB10","252,235,16","0.00,93.65,6.75,1.18"
"7020","blickBrush","037","Caramel","D49E35","212,158,53","0.00,75.00,25.47,16.86"
"7021","blickBrush","062","Celedon Green","9EB9AC","158,185,172","14.59,7.03,0.00,27.45"
"7022","blickBrush","041","Cerulean Blue","7375AD","115,117,173","33.53,0.00,32.37,32.16"
"7023","blickBrush","042","Chartreuse","B0E163","176,225,99","21.78,56.00,0.00,11.76"
"7024","blickBrush","023","Cool Gray 10%","E1E2E4","225,226,228","1.32,0.00,0.88,10.59"
"7025","blickBrush","024","Cool Gray 20%","D3D2D4","211,210,212","0.47,0.00,0.94,16.86"
"7026","blickBrush","025","Cool Gray 30%","C1C1C2","193,193,194","0.52,0.00,0.52,23.92"
"7027","blickBrush","026","Cool Gray 40%","B1B1B2","177,177,178","0.56,0.00,0.56,30.20"
"7028","blickBrush","027","Cool Gray 50%","A2A1A3","162,161,163","0.61,0.00,1.23,36.08"
"7029","blickBrush","028","Cool Gray 60%","919192","145,145,146","0.68,0.00,0.68,42.75"
"7030","blickBrush","029","Cool Gray 70%","797779","121,119,121","0.00,0.00,1.65,52.55"
"7031","blickBrush","030","Cool Gray 80%","666566","102,101,102","0.00,0.00,0.98,60.00"
"7032","blickBrush","031","Cool Gray 90%","535253","83,82,83","0.00,0.00,1.20,67.45"
"7033","blickBrush","011","Coral Pink","FB7A7A","251,122,122","0.00,51.39,51.39,1.57"
"7034","blickBrush","002","Dark Brown","73523D","115,82,61","0.00,46.96,28.70,54.90"
"7035","blickBrush","049","Dark Green","235A3B","35,90,59","61.11,34.44,0.00,64.71"
"7036","blickBrush","084","Dark Olive Green","566936","86,105,54","18.10,48.57,0.00,58.82"
"7037","blickBrush","046","Dark Umber","633519","99,53,25","0.00,74.75,46.46,61.18"
"7038","blickBrush","045","Gray Lavender","CDA7BF","205,167,191","0.00,6.83,18.54,19.61"
"7039","blickBrush","085","Green Tomato","96BA7F","150,186,127","19.35,31.72,0.00,27.06"
"7040","blickBrush","009","Honey Yellow","E9CC32","233,204,50","0.00,78.54,12.45,8.63"
"7041","blickBrush","015","Horizon Blue","94D2F0","148,210,240","38.33,0.00,12.50,5.88"
"7042","blickBrush","074","Ink Blue","334977","51,73,119","57.14,0.00,38.66,53.33"
"7043","blickBrush","051","Latte","D6AD7D","214,173,125","0.00,41.59,19.16,16.08"
"7044","blickBrush","048","Leaf Green","578F35","87,143,53","39.16,62.94,0.00,43.92"
"7045","blickBrush","008","Light Cerulean Blue","A4BFDF","164,191,223","26.46,0.00,14.35,12.55"
"7046","blickBrush","066","Light Maize","F0DD7E","240,221,126","0.00,47.50,7.92,5.88"
"7047","blickBrush","003","Light Peach","FCC7AB","252,199,171","0.00,32.14,21.03,1.18"
"7048","blickBrush","065","Light Periwinkle","D7D6F2","215,214,242","11.16,0.00,11.57,5.10"
"7049","blickBrush","086","Light Umber","7E633D","126,99,61","0.00,51.59,21.43,50.59"
"7050","blickBrush","040","Lilac","B591C4","181,145,196","7.65,0.00,26.02,23.14"
"7051","blickBrush","032","Lime","C6D343","198,211,67","6.16,68.25,0.00,17.25"
"7052","blickBrush","077","Magenta","E500AF","229,0,175","0.00,23.58,100.00,10.20"
"7053","blickBrush","073","Navy Blue","102655","16,38,85","81.18,0.00,55.29,66.67"
